id,date,average_price,total_volume,total_bags,type,year,region
1546,2015-04-26,1.36,3646363.8,1035648.2,conventional,2015,Northeast
1547,2015-04-19,1.31,3786141.2,1115911.4,conventional,2015,Northeast
1548,2015-04-12,1.33,3203213.0,1001738.9,conventional,2015,Northeast
1549,2015-04-05,1.34,3467770.8,954229.56,conventional,2015,Northeast
1550,2015-03-29,1.26,3497027.0,851860.4,conventional,2015,Northeast
1551,2015-03-22,1.22,3520408.8,869687.2,conventional,2015,Northeast
1552,2015-03-15,1.34,3135991.8,936644.4,conventional,2015,Northeast
1553,2015-03-08,1.27,3250832.5,1017429.25,conventional,2015,Northeast
1554,2015-03-01,1.15,3780455.5,894348.4,conventional,2015,Northeast
1555,2015-02-22,1.29,3042447.0,940038.25,conventional,2015,Northeast
1556,2015-02-15,1.29,2983696.0,929791.25,conventional,2015,Northeast
1557,2015-02-08,1.09,4457049.5,965974.5,conventional,2015,Northeast
1558,2015-02-01,1.23,4298883.0,1006703.44,conventional,2015,Northeast
1559,2015-01-25,1.27,3238502.0,1004627.94,conventional,2015,Northeast
1560,2015-01-18,1.32,3066789.5,868986.6,conventional,2015,Northeast
1561,2015-01-11,1.28,3056024.8,881104.3,conventional,2015,Northeast
1562,2015-01-04,1.09,3759282.5,764351.7,conventional,2015,Northeast
1563,2015-12-27,1.21,304598.4,39602.96,conventional,2015,NorthernNewEngland
1564,2015-12-20,1.17,284808.22,45911.51,conventional,2015,NorthernNewEngland
1565,2015-12-13,0.95,407482.84,35319.62,conventional,2015,NorthernNewEngland
1566,2015-12-06,1.11,303058.28,38140.59,conventional,2015,NorthernNewEngland
1567,2015-11-29,1.25,219689.9,34725.57,conventional,2015,NorthernNewEngland
1568,2015-11-22,1.08,274209.2,40780.57,conventional,2015,NorthernNewEngland
1569,2015-11-15,1.07,287015.97,47080.01,conventional,2015,NorthernNewEngland
1570,2015-11-08,0.96,489339.78,33770.89,conventional,2015,NorthernNewEngland
1571,2015-11-01,1.07,350260.56,65281.14,conventional,2015,NorthernNewEngland
1572,2015-10-25,1.08,313881.25,43066.49,conventional,2015,NorthernNewEngland
1573,2015-10-18,1.0,402466.4,37551.02,conventional,2015,NorthernNewEngland
1574,2015-10-11,1.19,278472.66,43108.05,conventional,2015,NorthernNewEngland
1575,2015-10-04,1.12,298222.53,40649.51,conventional,2015,NorthernNewEngland
1576,2015-09-27,0.98,458602.6,28024.32,conventional,2015,NorthernNewEngland
1577,2015-09-20,1.17,322729.94,49249.26,conventional,2015,NorthernNewEngland
1578,2015-09-13,1.09,356105.25,52903.22,conventional,2015,NorthernNewEngland
1579,2015-09-06,1.01,508207.78,48438.75,conventional,2015,NorthernNewEngland
1580,2015-08-30,1.13,395127.2,54650.81,conventional,2015,NorthernNewEngland
1581,2015-08-23,1.18,400101.78,58875.69,conventional,2015,NorthernNewEngland
1582,2015-08-16,1.23,372516.0,65208.52,conventional,2015,NorthernNewEngland
1583,2015-08-09,1.03,579226.5,52404.14,conventional,2015,NorthernNewEngland
1584,2015-08-02,1.25,417082.9,66056.2,conventional,2015,NorthernNewEngland
1585,2015-07-26,1.25,402791.88,73522.7,conventional,2015,NorthernNewEngland
1586,2015-07-19,1.03,594451.9,62451.94,conventional,2015,NorthernNewEngland
1587,2015-07-12,1.1,509215.2,148840.39,conventional,2015,NorthernNewEngland
1588,2015-07-05,1.15,536643.0,176818.95,conventional,2015,NorthernNewEngland
1589,2015-06-28,1.14,452801.3,152474.3,conventional,2015,NorthernNewEngland
1590,2015-06-21,1.18,425885.6,108756.94,conventional,2015,NorthernNewEngland
1591,2015-06-14,1.04,537725.06,162093.56,conventional,2015,NorthernNewEngland
1592,2015-06-07,1.17,427216.78,110774.35,conventional,2015,NorthernNewEngland
1593,2015-05-31,1.2,413699.47,97960.94,conventional,2015,NorthernNewEngland
1594,2015-05-24,1.04,512172.44,137204.86,conventional,2015,NorthernNewEngland
1595,2015-05-17,1.15,422484.38,131916.02,conventional,2015,NorthernNewEngland
1596,2015-05-10,1.05,578436.75,71634.08,conventional,2015,NorthernNewEngland
1597,2015-05-03,1.16,366987.38,60372.3,conventional,2015,NorthernNewEngland
1598,2015-04-26,1.24,311879.22,56276.09,conventional,2015,NorthernNewEngland
1599,2015-04-19,1.13,346561.62,59937.61,conventional,2015,NorthernNewEngland
1600,2015-04-12,1.16,306250.62,89721.5,conventional,2015,NorthernNewEngland
1601,2015-04-05,1.19,309143.84,54403.15,conventional,2015,NorthernNewEngland
1602,2015-03-29,1.07,412639.2,37964.11,conventional,2015,NorthernNewEngland
1603,2015-03-22,1.19,282155.06,48050.17,conventional,2015,NorthernNewEngland
1604,2015-03-15,1.15,301852.8,48433.02,conventional,2015,NorthernNewEngland
1605,2015-03-08,1.09,287963.72,50908.82,conventional,2015,NorthernNewEngland
1606,2015-03-01,1.05,355678.0,42880.02,conventional,2015,NorthernNewEngland
1607,2015-02-22,1.13,264118.88,43742.64,conventional,2015,NorthernNewEngland
1608,2015-02-15,1.11,288514.78,53466.02,conventional,2015,NorthernNewEngland
1609,2015-02-08,1.03,363935.25,50852.58,conventional,2015,NorthernNewEngland
1610,2015-02-01,1.06,412752.75,46670.1,conventional,2015,NorthernNewEngland
1611,2015-01-25,1.06,290611.3,53547.65,conventional,2015,NorthernNewEngland
1612,2015-01-18,1.12,309202.72,64770.92,conventional,2015,NorthernNewEngland
1613,2015-01-11,1.06,314717.03,44863.79,conventional,2015,NorthernNewEngland
1614,2015-01-04,1.05,321823.78,52490.37,conventional,2015,NorthernNewEngland
1615,2015-12-27,0.99,305773.53,73781.31,conventional,2015,Orlando
1616,2015-12-20,1.21,200074.81,53005.58,conventional,2015,Orlando
1617,2015-12-13,0.96,310101.53,67992.66,conventional,2015,Orlando
1618,2015-12-06,1.2,199063.81,42163.27,conventional,2015,Orlando
1619,2015-11-29,0.96,262683.8,51276.67,conventional,2015,Orlando
1620,2015-11-22,0.98,266950.56,60802.83,conventional,2015,Orlando
1621,2015-11-15,1.24,200715.34,50391.31,conventional,2015,Orlando
1622,2015-11-08,1.24,202954.88,49479.56,conventional,2015,Orlando
1623,2015-11-01,0.97,330071.34,72567.19,conventional,2015,Orlando
1624,2015-10-25,1.25,210265.8,47882.36,conventional,2015,Orlando
1625,2015-10-18,1.24,204526.45,49234.66,conventional,2015,Orlando
1626,2015-10-11,1.0,308032.62,66806.6,conventional,2015,Orlando
1627,2015-10-04,1.0,332997.12,74081.45,conventional,2015,Orlando
1628,2015-09-27,1.28,202457.31,46212.68,conventional,2015,Orlando
1629,2015-09-20,0.99,329684.97,76241.81,conventional,2015,Orlando
1630,2015-09-13,1.23,221548.25,56837.79,conventional,2015,Orlando
1631,2015-09-06,0.99,375737.03,86221.59,conventional,2015,Orlando
1632,2015-08-30,1.25,238269.84,63273.58,conventional,2015,Orlando
1633,2015-08-23,1.21,228926.1,63317.35,conventional,2015,Orlando
1634,2015-08-16,1.23,240185.69,64382.93,conventional,2015,Orlando
1635,2015-08-09,0.99,388550.28,81232.5,conventional,2015,Orlando
1636,2015-08-02,1.24,240821.52,60259.72,conventional,2015,Orlando
1637,2015-07-26,1.22,239841.95,60386.34,conventional,2015,Orlando
1638,2015-07-19,0.98,363733.16,79609.51,conventional,2015,Orlando
1639,2015-07-12,1.22,245528.89,58395.25,conventional,2015,Orlando
1640,2015-07-05,0.97,420329.34,95423.88,conventional,2015,Orlando
1641,2015-06-28,1.15,277853.94,80757.08,conventional,2015,Orlando
1642,2015-06-21,0.96,394035.2,92609.27,conventional,2015,Orlando
1643,2015-06-14,1.22,256149.75,75173.5,conventional,2015,Orlando
1644,2015-06-07,0.98,391556.97,86061.13,conventional,2015,Orlando
1645,2015-05-31,1.26,250040.48,55906.05,conventional,2015,Orlando
1646,2015-05-24,1.0,401991.2,76278.08,conventional,2015,Orlando
1647,2015-05-17,1.23,243265.56,54407.98,conventional,2015,Orlando
1648,2015-05-10,1.23,257032.98,51717.03,conventional,2015,Orlando
1649,2015-05-03,0.98,501573.88,95445.05,conventional,2015,Orlando
1650,2015-04-26,1.23,257307.97,56809.87,conventional,2015,Orlando
1651,2015-04-19,1.23,231777.27,54827.73,conventional,2015,Orlando
1652,2015-04-12,0.99,375363.88,71780.19,conventional,2015,Orlando
1653,2015-04-05,1.1,300679.66,63600.61,conventional,2015,Orlando
1654,2015-03-29,1.25,216925.45,47398.55,conventional,2015,Orlando
1655,2015-03-22,0.98,363504.44,73045.9,conventional,2015,Orlando
1656,2015-03-15,1.27,226247.69,49846.38,conventional,2015,Orlando
1657,2015-03-08,1.27,219071.8,49331.49,conventional,2015,Orlando
1658,2015-03-01,1.0,316199.06,61957.64,conventional,2015,Orlando
1659,2015-02-22,1.18,226965.27,53147.1,conventional,2015,Orlando
1660,2015-02-15,1.26,204812.28,44375.38,conventional,2015,Orlando
1661,2015-02-08,1.23,204396.56,42392.17,conventional,2015,Orlando
1662,2015-02-01,0.95,489224.5,80264.72,conventional,2015,Orlando
1663,2015-01-25,1.28,211991.1,48864.81,conventional,2015,Orlando
1664,2015-01-18,1.33,191078.38,43569.17,conventional,2015,Orlando
1665,2015-01-11,1.29,202034.6,43410.02,conventional,2015,Orlando
1666,2015-01-04,1.0,281803.2,52719.49,conventional,2015,Orlando
1667,2015-12-27,1.25,308546.88,89292.89,conventional,2015,Philadelphia
1668,2015-12-20,1.33,306843.12,98302.52,conventional,2015,Philadelphia
1669,2015-12-13,1.18,352369.16,94649.63,conventional,2015,Philadelphia
1670,2015-12-06,1.18,346896.0,75010.31,conventional,2015,Philadelphia
1671,2015-11-29,1.23,275091.78,67938.12,conventional,2015,Philadelphia
1672,2015-11-22,1.23,320058.34,80592.91,conventional,2015,Philadelphia
1673,2015-11-15,1.17,363548.06,85346.19,conventional,2015,Philadelphia
1674,2015-11-08,1.27,374933.8,92267.09,conventional,2015,Philadelphia
1675,2015-11-01,1.13,559566.5,90086.72,conventional,2015,Philadelphia
1676,2015-10-25,1.19,398337.7,94916.51,conventional,2015,Philadelphia
1677,2015-10-18,1.06,496236.62,92670.88,conventional,2015,Philadelphia
1678,2015-10-11,1.26,373650.84,103675.87,conventional,2015,Philadelphia
1679,2015-10-04,1.28,388205.8,104610.89,conventional,2015,Philadelphia
1680,2015-09-27,1.25,368779.78,97946.15,conventional,2015,Philadelphia
1681,2015-09-20,1.25,361361.6,94858.12,conventional,2015,Philadelphia
1682,2015-09-13,1.19,454795.62,91927.28,conventional,2015,Philadelphia
1683,2015-09-06,1.25,399061.75,97929.43,conventional,2015,Philadelphia
1684,2015-08-30,1.26,381319.44,95910.31,conventional,2015,Philadelphia
1685,2015-08-23,1.09,449716.3,90761.35,conventional,2015,Philadelphia
1686,2015-08-16,1.2,425707.6,86244.48,conventional,2015,Philadelphia
1687,2015-08-09,1.19,405555.56,95410.3,conventional,2015,Philadelphia
1688,2015-08-02,1.21,399212.28,93959.69,conventional,2015,Philadelphia
1689,2015-07-26,1.36,373032.22,103353.68,conventional,2015,Philadelphia
1690,2015-07-19,1.39,369974.0,115527.52,conventional,2015,Philadelphia
1691,2015-07-12,1.38,372062.3,121261.71,conventional,2015,Philadelphia
1692,2015-07-05,1.25,460459.44,136666.84,conventional,2015,Philadelphia
1693,2015-06-28,1.38,378931.1,127826.72,conventional,2015,Philadelphia
1694,2015-06-21,1.33,456983.44,128855.48,conventional,2015,Philadelphia
1695,2015-06-14,1.32,421514.12,150847.4,conventional,2015,Philadelphia
1696,2015-06-07,1.35,476827.34,132948.73,conventional,2015,Philadelphia
1697,2015-05-31,1.43,436027.8,146361.56,conventional,2015,Philadelphia
1698,2015-05-24,1.4,440574.34,146344.69,conventional,2015,Philadelphia
1699,2015-05-17,1.44,388799.72,129556.3,conventional,2015,Philadelphia
1700,2015-05-10,1.32,535922.56,134165.69,conventional,2015,Philadelphia
1701,2015-05-03,1.22,548556.7,124874.01,conventional,2015,Philadelphia
1702,2015-04-26,1.46,385542.0,117693.87,conventional,2015,Philadelphia
1703,2015-04-19,1.43,389414.28,128778.14,conventional,2015,Philadelphia
1704,2015-04-12,1.44,335389.56,108780.22,conventional,2015,Philadelphia
1705,2015-04-05,1.43,365947.2,108167.08,conventional,2015,Philadelphia
1706,2015-03-29,1.39,339877.1,100706.58,conventional,2015,Philadelphia
1707,2015-03-22,1.18,449261.62,98706.55,conventional,2015,Philadelphia
1708,2015-03-15,1.44,331456.97,116220.12,conventional,2015,Philadelphia
1709,2015-03-08,1.4,349609.78,121768.61,conventional,2015,Philadelphia
1710,2015-03-01,1.24,392412.06,107527.31,conventional,2015,Philadelphia
1711,2015-02-22,1.36,348215.38,117031.82,conventional,2015,Philadelphia
1712,2015-02-15,1.34,335173.16,107117.77,conventional,2015,Philadelphia
1713,2015-02-08,1.09,477875.72,113793.17,conventional,2015,Philadelphia
1714,2015-02-01,1.14,569304.8,119325.59,conventional,2015,Philadelphia
1715,2015-01-25,1.36,355645.72,126670.39,conventional,2015,Philadelphia
1716,2015-01-18,1.4,331495.4,105386.55,conventional,2015,Philadelphia
1717,2015-01-11,1.38,315984.22,101558.06,conventional,2015,Philadelphia
1718,2015-01-04,1.1,407675.56,86647.87,conventional,2015,Philadelphia
1719,2015-12-27,0.49,1137707.4,100891.8,conventional,2015,PhoenixTucson
1720,2015-12-20,0.53,1097224.2,97475.33,conventional,2015,PhoenixTucson
1721,2015-12-13,0.66,907470.06,110082.85,conventional,2015,PhoenixTucson
1722,2015-12-06,0.56,1105500.4,60258.38,conventional,2015,PhoenixTucson
1723,2015-11-29,0.75,724915.6,57662.53,conventional,2015,PhoenixTucson
1724,2015-11-22,0.77,737834.5,64644.27,conventional,2015,PhoenixTucson
1725,2015-11-15,0.62,1010132.5,63651.99,conventional,2015,PhoenixTucson
1726,2015-11-08,0.6,1102271.5,62686.12,conventional,2015,PhoenixTucson
1727,2015-11-01,0.71,907452.2,62363.88,conventional,2015,PhoenixTucson
1728,2015-10-25,0.83,761261.7,64616.17,conventional,2015,PhoenixTucson
1729,2015-10-18,0.65,1094731.4,68190.77,conventional,2015,PhoenixTucson
1730,2015-10-11,0.89,795732.5,71958.63,conventional,2015,PhoenixTucson
1731,2015-10-04,0.89,726095.5,82685.54,conventional,2015,PhoenixTucson
1732,2015-09-27,0.91,664201.7,60035.27,conventional,2015,PhoenixTucson
1733,2015-09-20,0.71,892151.2,72211.55,conventional,2015,PhoenixTucson
1734,2015-09-13,0.71,1100901.8,184333.58,conventional,2015,PhoenixTucson
1735,2015-09-06,0.58,1390417.8,153645.11,conventional,2015,PhoenixTucson
1736,2015-08-30,0.74,939785.75,84814.48,conventional,2015,PhoenixTucson
1737,2015-08-23,0.78,873856.5,77455.61,conventional,2015,PhoenixTucson
1738,2015-08-16,0.66,1203150.0,134721.67,conventional,2015,PhoenixTucson
1739,2015-08-09,0.79,981975.06,124788.86,conventional,2015,PhoenixTucson
1740,2015-08-02,0.78,946868.0,124508.92,conventional,2015,PhoenixTucson
1741,2015-07-26,0.77,903242.25,110773.22,conventional,2015,PhoenixTucson
1742,2015-07-19,0.76,928600.2,115356.09,conventional,2015,PhoenixTucson
1743,2015-07-12,0.7,1015567.5,120165.04,conventional,2015,PhoenixTucson
1744,2015-07-05,0.56,1456835.8,135007.12,conventional,2015,PhoenixTucson
1745,2015-06-28,0.7,955510.56,106701.94,conventional,2015,PhoenixTucson
1746,2015-06-21,0.54,1343180.9,122109.28,conventional,2015,PhoenixTucson
1747,2015-06-14,0.53,1353850.0,122309.95,conventional,2015,PhoenixTucson
1748,2015-06-07,0.52,1457359.9,122272.51,conventional,2015,PhoenixTucson
1749,2015-05-31,0.56,1282095.9,111990.65,conventional,2015,PhoenixTucson
1750,2015-05-24,0.58,1261540.0,106093.45,conventional,2015,PhoenixTucson
1751,2015-05-17,0.67,1013049.7,101431.12,conventional,2015,PhoenixTucson
1752,2015-05-10,0.67,1072300.4,108781.92,conventional,2015,PhoenixTucson
1753,2015-05-03,0.6,1268607.4,104421.65,conventional,2015,PhoenixTucson
1754,2015-04-26,0.53,1272428.8,94537.77,conventional,2015,PhoenixTucson
1755,2015-04-19,0.51,1366844.9,97564.37,conventional,2015,PhoenixTucson
1756,2015-04-12,0.66,1019280.56,85777.92,conventional,2015,PhoenixTucson
1757,2015-04-05,0.57,1320320.9,82912.63,conventional,2015,PhoenixTucson
1758,2015-03-29,0.57,1231267.2,67462.2,conventional,2015,PhoenixTucson
1759,2015-03-22,0.71,1089117.0,60883.78,conventional,2015,PhoenixTucson
1760,2015-03-15,0.6,1326720.8,67422.51,conventional,2015,PhoenixTucson
1761,2015-03-08,0.72,1042159.5,68487.04,conventional,2015,PhoenixTucson
1762,2015-03-01,0.7,1031351.3,64435.76,conventional,2015,PhoenixTucson
1763,2015-02-22,0.63,1163115.5,67730.71,conventional,2015,PhoenixTucson
1764,2015-02-15,0.6,1159509.6,71351.98,conventional,2015,PhoenixTucson
1765,2015-02-08,0.64,1151157.5,79618.55,conventional,2015,PhoenixTucson
1766,2015-02-01,0.56,1544750.9,82437.73,conventional,2015,PhoenixTucson
1767,2015-01-25,0.61,1233503.2,75561.02,conventional,2015,PhoenixTucson
1768,2015-01-18,0.67,1088608.6,70788.61,conventional,2015,PhoenixTucson
1769,2015-01-11,0.61,1110753.0,66305.28,conventional,2015,PhoenixTucson
1770,2015-01-04,0.65,1048062.2,92499.06,conventional,2015,PhoenixTucson
1771,2015-12-27,1.25,73109.9,25060.99,conventional,2015,Pittsburgh
1772,2015-12-20,1.22,68972.79,26066.51,conventional,2015,Pittsburgh
1773,2015-12-13,1.19,65332.74,24468.56,conventional,2015,Pittsburgh
1774,2015-12-06,1.21,61870.23,17594.3,conventional,2015,Pittsburgh
1775,2015-11-29,1.26,54779.61,16517.66,conventional,2015,Pittsburgh
1776,2015-11-22,1.3,63345.59,18248.33,conventional,2015,Pittsburgh
1777,2015-11-15,1.24,64518.82,19392.22,conventional,2015,Pittsburgh
1778,2015-11-08,0.93,123489.29,34534.21,conventional,2015,Pittsburgh
1779,2015-11-01,1.16,81573.97,17835.82,conventional,2015,Pittsburgh
1780,2015-10-25,1.22,69191.72,24616.77,conventional,2015,Pittsburgh
1781,2015-10-18,1.23,70132.85,23740.41,conventional,2015,Pittsburgh
1782,2015-10-11,0.96,84053.56,21715.58,conventional,2015,Pittsburgh
1783,2015-10-04,0.99,89538.02,16593.05,conventional,2015,Pittsburgh
1784,2015-09-27,1.11,91558.77,25919.02,conventional,2015,Pittsburgh
1785,2015-09-20,1.19,74826.22,28426.96,conventional,2015,Pittsburgh
1786,2015-09-13,1.16,74962.45,29623.33,conventional,2015,Pittsburgh
1787,2015-09-06,1.12,114216.62,32403.84,conventional,2015,Pittsburgh
1788,2015-08-30,1.37,74510.02,28656.28,conventional,2015,Pittsburgh
1789,2015-08-23,1.2,83196.11,29055.01,conventional,2015,Pittsburgh
1790,2015-08-16,1.23,87687.64,31222.95,conventional,2015,Pittsburgh
1791,2015-08-09,0.96,145930.34,41787.4,conventional,2015,Pittsburgh
1792,2015-08-02,1.43,74680.7,29516.38,conventional,2015,Pittsburgh
1793,2015-07-26,1.43,68936.46,26187.71,conventional,2015,Pittsburgh
1794,2015-07-19,1.44,73321.36,26651.84,conventional,2015,Pittsburgh
1795,2015-07-12,1.48,68846.81,24019.53,conventional,2015,Pittsburgh
1796,2015-07-05,1.23,115579.5,41505.82,conventional,2015,Pittsburgh
1797,2015-06-28,1.2,111690.04,43528.03,conventional,2015,Pittsburgh
1798,2015-06-21,1.34,88214.04,39029.98,conventional,2015,Pittsburgh
1799,2015-06-14,1.3,92713.49,43460.25,conventional,2015,Pittsburgh
1800,2015-06-07,1.33,84556.54,37523.11,conventional,2015,Pittsburgh
1801,2015-05-31,1.32,83007.91,34581.71,conventional,2015,Pittsburgh
1802,2015-05-24,1.01,181169.72,58265.7,conventional,2015,Pittsburgh
1803,2015-05-17,1.41,85405.61,31811.59,conventional,2015,Pittsburgh
1804,2015-05-10,1.46,82110.05,30450.96,conventional,2015,Pittsburgh
1805,2015-05-03,0.98,208821.05,52968.31,conventional,2015,Pittsburgh
1806,2015-04-26,1.44,79976.86,32543.11,conventional,2015,Pittsburgh
1807,2015-04-19,1.49,75775.26,29235.06,conventional,2015,Pittsburgh
1808,2015-04-12,1.5,69339.77,27667.08,conventional,2015,Pittsburgh
1809,2015-04-05,1.29,76146.82,23849.53,conventional,2015,Pittsburgh
1810,2015-03-29,1.25,69747.2,14146.62,conventional,2015,Pittsburgh
1811,2015-03-22,1.23,68499.85,17814.28,conventional,2015,Pittsburgh
1812,2015-03-15,1.23,71906.75,23563.41,conventional,2015,Pittsburgh
1813,2015-03-08,0.95,159735.95,37704.08,conventional,2015,Pittsburgh
1814,2015-03-01,1.25,65484.37,24342.77,conventional,2015,Pittsburgh
1815,2015-02-22,1.26,70345.39,24832.45,conventional,2015,Pittsburgh
1816,2015-02-15,1.43,60213.79,24336.58,conventional,2015,Pittsburgh
1817,2015-02-08,1.38,66360.74,26110.75,conventional,2015,Pittsburgh
1818,2015-02-01,1.25,112065.73,31870.24,conventional,2015,Pittsburgh
1819,2015-01-25,1.32,98722.79,24416.8,conventional,2015,Pittsburgh
1820,2015-01-18,1.47,59312.07,19359.33,conventional,2015,Pittsburgh
1821,2015-01-11,1.54,54644.32,18068.15,conventional,2015,Pittsburgh
1822,2015-01-04,1.52,54956.8,14925.18,conventional,2015,Pittsburgh
1823,2015-12-27,1.1,1306923.2,305294.16,conventional,2015,Plains
1824,2015-12-20,1.13,1139861.6,273908.6,conventional,2015,Plains
